GENE_ID,KEGG_ko
gene_07729.t1,"ko04010,ko04011,ko04012,ko04014,ko04024,ko04062,ko04360,ko04392,ko04510,ko04650,ko04660,ko04666,ko04810,ko05120,ko05205,ko05211,map04010,map04011,map04012,map04014,map04024,map04062,map04360,map04392,map04510,map04650,map04660,map04666,map04810,map05120,map05205,map05211"
gene_08112.t1,"ko04010,ko04011,ko04012,ko04014,ko04024,ko04062,ko04360,ko04392,ko04510,ko04650,ko04660,ko04666,ko04810,ko05120,ko05205,ko05211,map04010,map04011,map04012,map04014,map04024,map04062,map04360,map04392,map04510,map04650,map04660,map04666,map04810,map05120,map05205,map05211"
gene_00055.t1,"ko03460,map03460"
gene_00747.t1,"ko03460,map03460"
gene_01384.t1,"ko03460,map03460"
gene_01448.t1,"ko03460,map03460"
gene_04492.t1,"ko03460,map03460"
gene_04935.t1,"ko03460,map03460"
gene_04944.t1,"ko03460,map03460"
gene_04991.t1,"ko03460,map03460"
gene_05627.t1,"ko03460,map03460"
gene_06218.t1,"ko03460,map03460"
gene_06300.t1,"ko03460,map03460"
gene_07225.t1,"ko03460,map03460"
gene_09105.t1,"ko03460,map03460"
gene_10325.t1,"ko03460,map03460"
gene_10579.t1,"ko03460,map03460"
gene_08515.t1,"ko03460,ko05200,ko05202,ko05210,ko05212,ko05213,ko05214,ko05216,ko05217,ko05218,ko05220,ko05222,ko05223,ko05224,ko05225,ko05226,map03460,map05200,map05202,map05210,map05212,map05213,map05214,map05216,map05217,map05218,map05220,map05222,map05223,map05224,map05225,map05226"
gene_12451.t1,"ko03460,ko05200,ko05202,ko05210,ko05212,ko05213,ko05214,ko05216,ko05217,ko05218,ko05220,ko05222,ko05223,ko05224,ko05225,ko05226,map03460,map05200,map05202,map05210,map05212,map05213,map05214,map05216,map05217,map05218,map05220,map05222,map05223,map05224,map05225,map05226"
gene_00668.t1,"ko03460,ko04150,map03460,map04150"
gene_02570.t1,"ko03460,ko04150,map03460,map04150"
gene_04618.t1,"ko03460,ko04150,map03460,map04150"
gene_07518.t1,"ko03460,ko04150,map03460,map04150"
gene_11047.t1,"ko03460,ko04150,map03460,map04150"
gene_12242.t1,"ko03460,ko04150,map03460,map04150"
gene_02726.t1,"ko03460,ko04110,ko04111,ko04113,ko04115,ko04214,ko04218,ko05165,ko05166,map03460,map04110,map04111,map04113,map04115,map04214,map04218,map05165,map05166"
gene_03116.t1,"ko03460,ko04110,ko04111,ko04113,ko04115,ko04214,ko04218,ko05165,ko05166,map03460,map04110,map04111,map04113,map04115,map04214,map04218,map05165,map05166"
gene_09604.t1,"ko03460,ko04110,ko04111,ko04113,ko04115,ko04214,ko04218,ko05165,ko05166,map03460,map04110,map04111,map04113,map04115,map04214,map04218,map05165,map05166"
gene_09787.t1,"ko03460,ko04110,ko04111,ko04113,ko04115,ko04214,ko04218,ko05165,ko05166,map03460,map04110,map04111,map04113,map04115,map04214,map04218,map05165,map05166"
gene_11712.t1,"ko03460,ko04110,ko04111,ko04113,ko04115,ko04214,ko04218,ko05165,ko05166,map03460,map04110,map04111,map04113,map04115,map04214,map04218,map05165,map05166"
gene_11922.t1,"ko03460,ko04110,ko04111,ko04113,ko04115,ko04214,ko04218,ko05165,ko05166,map03460,map04110,map04111,map04113,map04115,map04214,map04218,map05165,map05166"
gene_00373.t1,"ko03450,map03450"
gene_01286.t1,"ko03450,map03450"
gene_01767.t1,"ko03450,map03450"
gene_02184.t1,"ko03450,map03450"
gene_03580.t1,"ko03450,map03450"
gene_04796.t1,"ko03450,map03450"
gene_05737.t1,"ko03450,map03450"
gene_07068.t1,"ko03450,map03450"
gene_07119.t1,"ko03450,map03450"
gene_07666.t1,"ko03450,map03450"
gene_07999.t1,"ko03450,map03450"
gene_08957.t1,"ko03450,map03450"
gene_09327.t1,"ko03450,map03450"
gene_09590.t1,"ko03450,map03450"
gene_11084.t1,"ko03450,map03450"
gene_11788.t1,"ko03450,map03450"
gene_11886.t1,"ko03450,map03450"
gene_01970.t1,"ko03440,map03440"
gene_03500.t1,"ko03440,map03440"
gene_03966.t1,"ko03440,map03440"
gene_04821.t1,"ko03440,map03440"
gene_05799.t1,"ko03440,map03440"
gene_07210.t1,"ko03440,map03440"
gene_08049.t1,"ko03440,map03440"
gene_09183.t1,"ko03440,map03440"
gene_09317.t1,"ko03440,map03440"
gene_09695.t1,"ko03440,map03440"
gene_11406.t1,"ko03440,map03440"
gene_11442.t1,"ko03440,map03440"
gene_03154.t1,"ko03440,ko05166,ko05203,map03440,map05166,map05203"
gene_09184.t1,"ko03440,ko05166,ko05203,map03440,map05166,map05203"
gene_01567.t1,"ko03440,ko03460,map03440,map03460"
gene_02688.t1,"ko03440,ko03460,map03440,map03460"
gene_03305.t1,"ko03440,ko03460,map03440,map03460"
gene_03387.t1,"ko03440,ko03460,map03440,map03460"
gene_04328.t1,"ko03440,ko03460,map03440,map03460"
gene_04965.t1,"ko03440,ko03460,map03440,map03460"
gene_05400.t1,"ko03440,ko03460,map03440,map03460"
gene_07606.t1,"ko03440,ko03460,map03440,map03460"
gene_09456.t1,"ko03440,ko03460,map03440,map03460"
gene_10948.t1,"ko03440,ko03460,map03440,map03460"
gene_00320.t1,"ko03440,ko03450,map03440,map03450"
gene_01034.t1,"ko03440,ko03450,ko04218,map03440,map03450,map04218"
gene_02577.t1,"ko03440,ko03450,ko04218,map03440,map03450,map04218"
gene_06476.t1,"ko03440,ko03450,ko04218,map03440,map03450,map04218"
gene_08765.t1,"ko03440,ko03450,ko04218,map03440,map03450,map04218"
gene_09313.t1,"ko03440,ko03450,ko04218,map03440,map03450,map04218"
gene_00151.t1,"ko03430,map03430"
gene_02392.t1,"ko03430,map03430"
gene_02905.t1,"ko03430,map03430"
gene_05333.t1,"ko03430,map03430"
gene_05581.t1,"ko03430,map03430"
gene_09173.t1,"ko03430,map03430"
gene_12339.t1,"ko03430,map03430"
gene_00411.t1,"ko03430,ko03460,map03430,map03460"
gene_04336.t1,"ko03430,ko03460,map03430,map03460"
gene_07554.t1,"ko03430,ko03460,map03430,map03460"
gene_09488.t1,"ko03430,ko03460,map03430,map03460"
gene_09895.t1,"ko03430,ko03460,map03430,map03460"
gene_02831.t1,"ko03420,map03420"
gene_03221.t1,"ko03420,map03420"
gene_06080.t1,"ko03420,map03420"
gene_06738.t1,"ko03420,map03420"
gene_06755.t1,"ko03420,map03420"
gene_07277.t1,"ko03420,map03420"
gene_07754.t1,"ko03420,map03420"
gene_07929.t1,"ko03420,map03420"
gene_07962.t1,"ko03420,map03420"
gene_08447.t1,"ko03420,map03420"
gene_09985.t1,"ko03420,map03420"
gene_11293.t1,"ko03420,map03420"
gene_11370.t1,"ko03420,map03420"
gene_11759.t1,"ko03420,map03420"
gene_11907.t1,"ko03420,map03420"
gene_12063.t1,"ko03420,map03420"
gene_12193.t1,"ko03420,map03420"
gene_12303.t1,"ko03420,map03420"
gene_12330.t1,"ko03420,map03420"
gene_12473.t1,"ko03420,map03420"
gene_01446.t1,"ko03420,ko04120,map03420,map04120"
gene_07745.t1,"ko03420,ko04120,map03420,map04120"
gene_00895.t1,"ko03420,ko04120,ko05161,ko05203,map03420,map04120,map05161,map05203"
gene_05436.t1,"ko03420,ko04120,ko05161,ko05203,map03420,map04120,map05161,map05203"
gene_07131.t1,"ko03420,ko04120,ko05161,ko05203,map03420,map04120,map05161,map05203"
gene_09810.t1,"ko03420,ko04120,ko05161,ko05203,map03420,map04120,map05161,map05203"
gene_11097.t1,"ko03420,ko04120,ko05161,ko05203,map03420,map04120,map05161,map05203"
gene_02856.t1,"ko03420,ko03460,map03420,map03460"
gene_06031.t1,"ko03420,ko03460,map03420,map03460"
gene_08811.t1,"ko03420,ko03460,map03420,map03460"
gene_09095.t1,"ko03420,ko03460,map03420,map03460"
gene_09284.t1,"ko03420,ko03460,map03420,map03460"
gene_00169.t1,"ko03420,ko03430,map03420,map03430"
gene_02138.t1,"ko03420,ko03430,map03420,map03430"
gene_03066.t1,"ko03420,ko03430,map03420,map03430"
gene_05081.t1,"ko03420,ko03430,map03420,map03430"
gene_05489.t1,"ko03420,ko03430,map03420,map03430"
gene_09022.t1,"ko03420,ko03430,map03420,map03430"
gene_01800.t1,"ko03410,map03410"
gene_04261.t1,"ko03410,map03410"
gene_07245.t1,"ko03410,map03410"
gene_09271.t1,"ko03410,map03410"
gene_10231.t1,"ko03410,map03410"
gene_12669.t1,"ko03410,map03410"
gene_09099.t1,"ko03410,ko04210,ko04212,ko04214,ko04217,map03410,map04210,map04212,map04214,map04217"
gene_10838.t1,"ko03410,ko04210,ko04212,ko04214,ko04217,map03410,map04210,map04212,map04214,map04217"
gene_01358.t1,"ko03410,ko03450,map03410,map03450"
gene_04711.t1,"ko03410,ko03450,map03410,map03450"
gene_07180.t1,"ko03410,ko03450,map03410,map03450"
gene_11276.t1,"ko03410,ko03450,map03410,map03450"
gene_01013.t1,"ko03060,map03060"
gene_01066.t1,"ko03060,map03060"
gene_01787.t1,"ko03060,map03060"
gene_07780.t1,"ko03060,map03060"
gene_12040.t1,"ko03060,map03060"
gene_12213.t1,"ko03060,map03060"
gene_11900.t1,"ko03060,ko04141,map03060,map04141"
gene_12404.t1,"ko03060,ko04141,map03060,map04141"
gene_05358.t1,"ko03060,ko04141,ko04918,ko05020,map03060,map04141,map04918,map05020"
gene_07741.t1,"ko03060,ko04141,ko04918,ko05020,map03060,map04141,map04918,map05020"
gene_08098.t1,"ko03060,ko04141,ko04918,ko05020,map03060,map04141,map04918,map05020"
gene_00730.t1,"ko03050,map03050"
gene_01909.t1,"ko03050,map03050"
gene_02615.t1,"ko03050,map03050"
gene_03164.t1,"ko03050,map03050"
gene_04975.t1,"ko03050,map03050"
gene_06156.t1,"ko03050,map03050"
gene_06407.t1,"ko03050,map03050"
gene_00574.t1,"ko03050,ko05169,map03050,map05169"
gene_01463.t1,"ko03050,ko05169,map03050,map05169"
gene_01656.t1,"ko03050,ko05169,map03050,map05169"
gene_02666.t1,"ko03050,ko05169,map03050,map05169"
gene_02705.t1,"ko03050,ko05169,map03050,map05169"
gene_02971.t1,"ko03050,ko05169,map03050,map05169"
gene_03320.t1,"ko03050,ko05169,map03050,map05169"
gene_04959.t1,"ko03050,ko05169,map03050,map05169"
gene_05181.t1,"ko03050,ko05169,map03050,map05169"
gene_05997.t1,"ko03050,ko05169,map03050,map05169"
gene_06233.t1,"ko03050,ko05169,map03050,map05169"
gene_08956.t1,"ko03050,ko05169,map03050,map05169"
gene_10565.t1,"ko03050,ko05169,map03050,map05169"
gene_11581.t1,"ko03050,ko05169,map03050,map05169"
gene_12099.t1,"ko03050,ko05169,map03050,map05169"
gene_00160.t1,"ko03050,ko05165,ko05169,ko05203,map03050,map05165,map05169,map05203"
gene_08533.t1,"ko03050,ko05165,ko05169,ko05203,map03050,map05165,map05169,map05203"
gene_00081.t1,"ko03040,map03040"
gene_00199.t1,"ko03040,map03040"
gene_00259.t1,"ko03040,map03040"
gene_00308.t1,"ko03040,map03040"
gene_00548.t1,"ko03040,map03040"
gene_00799.t1,"ko03040,map03040"
gene_01219.t1,"ko03040,map03040"
gene_01413.t1,"ko03040,map03040"
gene_01425.t1,"ko03040,map03040"
gene_01513.t1,"ko03040,map03040"
gene_01733.t1,"ko03040,map03040"
gene_01765.t1,"ko03040,map03040"
gene_02504.t1,"ko03040,map03040"
gene_02573.t1,"ko03040,map03040"
gene_02616.t1,"ko03040,map03040"
gene_02652.t1,"ko03040,map03040"
gene_02773.t1,"ko03040,map03040"
gene_02890.t1,"ko03040,map03040"
gene_02996.t1,"ko03040,map03040"
gene_03163.t1,"ko03040,map03040"
gene_03269.t1,"ko03040,map03040"
gene_03491.t1,"ko03040,map03040"
gene_03664.t1,"ko03040,map03040"
gene_04056.t1,"ko03040,map03040"
gene_04320.t1,"ko03040,map03040"
gene_04333.t1,"ko03040,map03040"
gene_04353.t1,"ko03040,map03040"
gene_04383.t1,"ko03040,map03040"
gene_04621.t1,"ko03040,map03040"
gene_04755.t1,"ko03040,map03040"
gene_04918.t1,"ko03040,map03040"
gene_04969.t1,"ko03040,map03040"
gene_05192.t1,"ko03040,map03040"
gene_05479.t1,"ko03040,map03040"
gene_05541.t1,"ko03040,map03040"
gene_05576.t1,"ko03040,map03040"
gene_05761.t1,"ko03040,map03040"
gene_05808.t1,"ko03040,map03040"
gene_05862.t1,"ko03040,map03040"
gene_06049.t1,"ko03040,map03040"
gene_06072.t1,"ko03040,map03040"
gene_06237.t1,"ko03040,map03040"
gene_06347.t1,"ko03040,map03040"
gene_06438.t1,"ko03040,map03040"
gene_06458.t1,"ko03040,map03040"
gene_06498.t1,"ko03040,map03040"
gene_07061.t1,"ko03040,map03040"
gene_07523.t1,"ko03040,map03040"
gene_07802.t1,"ko03040,map03040"
gene_08006.t1,"ko03040,map03040"
gene_08740.t1,"ko03040,map03040"
gene_08945.t1,"ko03040,map03040"
gene_09131.t1,"ko03040,map03040"
gene_09213.t1,"ko03040,map03040"
gene_09490.t1,"ko03040,map03040"
gene_09511.t1,"ko03040,map03040"
gene_09651.t1,"ko03040,map03040"
gene_09764.t1,"ko03040,map03040"
gene_09769.t1,"ko03040,map03040"
gene_09848.t1,"ko03040,map03040"
gene_10026.t1,"ko03040,map03040"
gene_10104.t1,"ko03040,map03040"
gene_10236.t1,"ko03040,map03040"
gene_10244.t1,"ko03040,map03040"
gene_10279.t1,"ko03040,map03040"
gene_10482.t1,"ko03040,map03040"
gene_10493.t1,"ko03040,map03040"
gene_10552.t1,"ko03040,map03040"
gene_10608.t1,"ko03040,map03040"
gene_10741.t1,"ko03040,map03040"
gene_10809.t1,"ko03040,map03040"
gene_10884.t1,"ko03040,map03040"
gene_11197.t1,"ko03040,map03040"
gene_11571.t1,"ko03040,map03040"
gene_11627.t1,"ko03040,map03040"
gene_11660.t1,"ko03040,map03040"
gene_11668.t1,"ko03040,map03040"
gene_11673.t1,"ko03040,map03040"
gene_11760.t1,"ko03040,map03040"
gene_11817.t1,"ko03040,map03040"
gene_11857.t1,"ko03040,map03040"
gene_11876.t1,"ko03040,map03040"
gene_12423.t1,"ko03040,map03040"
gene_12432.t1,"ko03040,map03040"
gene_12443.t1,"ko03040,map03040"
gene_12469.t1,"ko03040,map03040"
gene_12637.t1,"ko03040,map03040"
gene_12856.t1,"ko03040,map03040"
gene_03979.t1,"ko03040,ko05202,ko05205,map03040,map05202,map05205"
gene_10723.t1,"ko03040,ko05202,ko05205,map03040,map05202,map05205"
gene_04753.t1,"ko03040,ko04621,map03040,map04621"
gene_09342.t1,"ko03040,ko04621,map03040,map04621"
gene_11498.t1,"ko03040,ko04621,map03040,map04621"
gene_11825.t1,"ko03040,ko04621,map03040,map04621"
gene_04637.t1,"ko03040,ko04330,ko05169,ko05203,map03040,map04330,map05169,map05203"
gene_07367.t1,"ko03040,ko04330,ko05169,ko05203,map03040,map04330,map05169,map05203"
gene_09424.t1,"ko03040,ko04120,map03040,map04120"
gene_11381.t1,"ko03040,ko04010,ko04141,ko04144,ko04213,ko04612,ko04915,ko05134,ko05145,ko05162,ko05164,ko05169,map03040,map04010,map04141,map04144,map04213,map04612,map04915,map05134,map05145,map05162,map05164,map05169"
gene_11823.t1,"ko03040,ko04010,ko04141,ko04144,ko04213,ko04612,ko04915,ko05134,ko05145,ko05162,ko05164,ko05169,map03040,map04010,map04141,map04144,map04213,map04612,map04915,map05134,map05145,map05162,map05164,map05169"
gene_11954.t1,"ko03040,ko04010,ko04141,ko04144,ko04213,ko04612,ko04915,ko05134,ko05145,ko05162,ko05164,ko05169,map03040,map04010,map04141,map04144,map04213,map04612,map04915,map05134,map05145,map05162,map05164,map05169"
gene_00214.t1,"ko03030,map03030"
gene_00970.t1,"ko03030,map03030"
gene_02643.t1,"ko03030,map03030"
gene_06613.t1,"ko03030,map03030"
gene_08829.t1,"ko03030,map03030"
gene_00170.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_01014.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_03482.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_03703.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_04178.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_04424.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_04430.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_04683.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_04736.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_06732.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_06968.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_06984.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_07413.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_07683.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_07688.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_07773.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_07779.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_08000.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_08719.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_09338.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_09931.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_09936.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_11251.t1,"ko03030,ko04110,ko04111,ko04113,map03030,map04110,map04111,map04113"
gene_06158.t1,"ko03030,ko03420,ko03430,map03030,map03420,map03430"
gene_06287.t1,"ko03030,ko03420,ko03430,map03030,map03420,map03430"
gene_07872.t1,"ko03030,ko03420,ko03430,map03030,map03420,map03430"
gene_08256.t1,"ko03030,ko03420,ko03430,map03030,map03420,map03430"
gene_00351.t1,"ko03030,ko03420,ko03430,ko03440,ko03460,map03030,map03420,map03430,map03440,map03460"
gene_02154.t1,"ko03030,ko03420,ko03430,ko03440,ko03460,map03030,map03420,map03430,map03440,map03460"
gene_10004.t1,"ko03030,ko03410,ko03450,map03030,map03410,map03450"
gene_12688.t1,"ko03030,ko03410,ko03450,map03030,map03410,map03450"
gene_02447.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_03906.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_04181.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_04733.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_06965.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_09027.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_10687.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_11254.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_11477.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_11520.t1,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"
gene_01668.t1,"ko03022,map03022"
gene_02754.t1,"ko03022,map03022"
gene_03378.t1,"ko03022,map03022"
gene_05036.t1,"ko03022,map03022"
gene_06320.t1,"ko03022,map03022"
gene_06432.t1,"ko03022,map03022"
gene_06464.t1,"ko03022,map03022"
gene_07222.t1,"ko03022,map03022"
gene_07539.t1,"ko03022,map03022"
gene_07830.t1,"ko03022,map03022"
gene_08211.t1,"ko03022,map03022"
gene_09822.t1,"ko03022,map03022"
gene_11149.t1,"ko03022,map03022"
gene_11653.t1,"ko03022,map03022"
gene_11830.t1,"ko03022,map03022"
gene_12514.t1,"ko03022,map03022"
gene_10542.t1,"ko03022,ko05169,ko05203,map03022,map05169,map05203"
gene_01198.t1,"ko03022,ko05168,map03022,map05168"
gene_09016.t1,"ko03022,ko05168,map03022,map05168"
gene_10637.t1,"ko03022,ko05166,ko05203,map03022,map05166,map05203"
gene_00825.t1,"ko03022,ko03420,map03022,map03420"
gene_06903.t1,"ko03022,ko03420,map03022,map03420"
gene_07191.t1,"ko03022,ko03420,map03022,map03420"
gene_07332.t1,"ko03022,ko03420,map03022,map03420"
gene_10548.t1,"ko03022,ko03420,ko05203,map03022,map03420,map05203"
gene_04274.t1,"ko03022,ko03050,ko05169,map03022,map03050,map05169"
gene_12682.t1,"ko03022,ko03050,ko05169,map03022,map03050,map05169"
gene_00106.t1,"ko03018,map03018"
gene_00157.t1,"ko03018,map03018"
gene_00190.t1,"ko03018,map03018"
gene_00211.t1,"ko03018,map03018"
gene_00282.t1,"ko03018,map03018"
gene_00393.t1,"ko03018,map03018"
gene_00502.t1,"ko03018,map03018"
gene_00503.t1,"ko03018,map03018"
gene_00514.t1,"ko03018,map03018"
gene_00723.t1,"ko03018,map03018"
gene_00840.t1,"ko03018,map03018"
gene_00862.t1,"ko03018,map03018"
gene_00887.t1,"ko03018,map03018"
gene_01040.t1,"ko03018,map03018"
gene_01228.t1,"ko03018,map03018"
gene_01669.t1,"ko03018,map03018"
gene_01791.t1,"ko03018,map03018"
gene_02021.t1,"ko03018,map03018"
gene_02094.t1,"ko03018,map03018"
gene_02218.t1,"ko03018,map03018"
gene_02262.t1,"ko03018,map03018"
gene_02650.t1,"ko03018,map03018"
gene_02813.t1,"ko03018,map03018"
gene_02836.t1,"ko03018,map03018"
gene_03267.t1,"ko03018,map03018"
gene_03485.t1,"ko03018,map03018"
gene_03496.t1,"ko03018,map03018"
gene_03636.t1,"ko03018,map03018"
gene_03716.t1,"ko03018,map03018"
gene_03733.t1,"ko03018,map03018"
gene_03930.t1,"ko03018,map03018"
gene_04206.t1,"ko03018,map03018"
gene_04322.t1,"ko03018,map03018"
gene_04395.t1,"ko03018,map03018"
gene_05098.t1,"ko03018,map03018"
gene_05105.t1,"ko03018,map03018"
gene_05137.t1,"ko03018,map03018"
gene_05166.t1,"ko03018,map03018"
gene_05219.t1,"ko03018,map03018"
gene_05248.t1,"ko03018,map03018"
gene_05270.t1,"ko03018,map03018"
gene_05353.t1,"ko03018,map03018"
gene_05361.t1,"ko03018,map03018"
gene_05513.t1,"ko03018,map03018"
gene_05828.t1,"ko03018,map03018"
gene_05950.t1,"ko03018,map03018"
gene_06120.t1,"ko03018,map03018"
gene_06180.t1,"ko03018,map03018"
gene_06258.t1,"ko03018,map03018"
gene_06305.t1,"ko03018,map03018"
gene_06471.t1,"ko03018,map03018"
gene_06513.t1,"ko03018,map03018"
gene_06619.t1,"ko03018,map03018"
gene_07738.t1,"ko03018,map03018"
gene_08101.t1,"ko03018,map03018"
gene_08385.t1,"ko03018,map03018"
gene_08664.t1,"ko03018,map03018"
gene_08706.t1,"ko03018,map03018"
gene_08760.t1,"ko03018,map03018"
gene_08826.t1,"ko03018,map03018"
gene_09114.t1,"ko03018,map03018"
gene_09260.t1,"ko03018,map03018"
gene_09307.t1,"ko03018,map03018"
gene_09451.t1,"ko03018,map03018"
gene_09503.t1,"ko03018,map03018"
gene_09952.t1,"ko03018,map03018"
gene_10197.t1,"ko03018,map03018"
gene_10198.t1,"ko03018,map03018"
gene_10480.t1,"ko03018,map03018"
gene_10926.t1,"ko03018,map03018"
gene_10927.t1,"ko03018,map03018"
gene_11308.t1,"ko03018,map03018"
gene_11344.t1,"ko03018,map03018"
gene_11750.t1,"ko03018,map03018"
gene_11831.t1,"ko03018,map03018"
gene_11962.t1,"ko03018,map03018"
gene_12097.t1,"ko03018,map03018"
gene_12269.t1,"ko03018,map03018"
gene_12736.t1,"ko03018,map03018"
gene_12753.t1,"ko03018,map03018"
gene_12754.t1,"ko03018,map03018"
gene_00155.t1,"ko03018,ko04212,ko05152,map03018,map04212,map05152"
gene_05135.t1,"ko03018,ko04212,ko05152,map03018,map04212,map05152"
gene_06260.t1,"ko03018,ko04212,ko05152,map03018,map04212,map05152"
gene_04157.t1,"ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152"
gene_11821.t1,"ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152"
gene_00342.t1,"ko03015,map03015"
gene_01267.t1,"ko03015,map03015"
gene_01475.t1,"ko03015,map03015"
gene_01867.t1,"ko03015,map03015"
gene_02336.t1,"ko03015,map03015"
gene_02402.t1,"ko03015,map03015"
gene_02540.t1,"ko03015,map03015"
gene_03987.t1,"ko03015,map03015"
gene_05290.t1,"ko03015,map03015"
gene_05320.t1,"ko03015,map03015"
gene_05385.t1,"ko03015,map03015"
gene_05796.t1,"ko03015,map03015"
gene_06351.t1,"ko03015,map03015"
gene_06939.t1,"ko03015,map03015"
gene_08276.t1,"ko03015,map03015"
gene_09128.t1,"ko03015,map03015"
gene_09266.t1,"ko03015,map03015"
gene_09470.t1,"ko03015,map03015"
gene_09693.t1,"ko03015,map03015"
gene_09925.t1,"ko03015,map03015"
gene_09972.t1,"ko03015,map03015"
gene_10051.t1,"ko03015,map03015"
gene_10354.t1,"ko03015,map03015"
gene_11394.t1,"ko03015,map03015"
gene_11462.t1,"ko03015,map03015"
gene_11634.t1,"ko03015,map03015"
gene_11810.t1,"ko03015,map03015"
gene_11986.t1,"ko03015,map03015"
gene_12644.t1,"ko03015,map03015"
gene_06501.t1,"ko03015,ko04530,map03015,map04530"
gene_09605.t1,"ko03015,ko04530,map03015,map04530"
gene_11441.t1,"ko03015,ko04530,map03015,map04530"
gene_11943.t1,"ko03015,ko04530,map03015,map04530"
gene_11929.t1,"ko03015,ko04013,ko04071,ko04111,ko04113,ko04114,ko04136,ko04138,ko04140,ko04151,ko04152,ko04261,ko04350,ko04390,ko04391,ko04530,ko04728,ko04730,ko05142,ko05160,ko05165,map03015,map04013,map04071,map04111,map04113,map04114,map04136,map04138,map04140,map04151,map04152,map04261,map04350,map04390,map04391,map04530,map04728,map04730,map05142,map05160,map05165"
gene_02217.t1,"ko03015,ko03018,ko05134,map03015,map03018,map05134"
gene_08100.t1,"ko03015,ko03018,ko05134,map03015,map03018,map05134"
gene_11307.t1,"ko03015,ko03018,ko05134,map03015,map03018,map05134"
gene_00004.t1,"ko03013,map03013"
gene_00108.t1,"ko03013,map03013"
gene_00861.t1,"ko03013,map03013"
gene_01010.t1,"ko03013,map03013"
gene_01046.t1,"ko03013,map03013"
gene_01310.t1,"ko03013,map03013"
gene_01313.t1,"ko03013,map03013"
gene_01319.t1,"ko03013,map03013"
gene_01369.t1,"ko03013,map03013"
gene_01402.t1,"ko03013,map03013"
gene_01423.t1,"ko03013,map03013"
gene_01445.t1,"ko03013,map03013"
gene_01472.t1,"ko03013,map03013"
gene_01514.t1,"ko03013,map03013"
gene_01667.t1,"ko03013,map03013"
gene_01904.t1,"ko03013,map03013"
gene_01966.t1,"ko03013,map03013"
gene_02307.t1,"ko03013,map03013"
gene_02530.t1,"ko03013,map03013"
gene_02582.t1,"ko03013,map03013"
gene_02746.t1,"ko03013,map03013"
gene_02980.t1,"ko03013,map03013"
gene_03122.t1,"ko03013,map03013"
gene_03274.t1,"ko03013,map03013"
gene_04035.t1,"ko03013,map03013"
gene_04293.t1,"ko03013,map03013"
gene_04343.t1,"ko03013,map03013"
gene_04473.t1,"ko03013,map03013"
