Gene_ID,KEGG_ko
gene_05127,"ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00710,ko00950,ko00960,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00710,map00950,map00960,map01100,map01110,map01120,map01130,map01200,map01210,map01230"
gene_05959,"ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00710,ko00950,ko00960,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00710,map00950,map00960,map01100,map01110,map01120,map01130,map01200,map01210,map01230"
gene_07787,"ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00710,ko00950,ko00960,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00710,map00950,map00960,map01100,map01110,map01120,map01130,map01200,map01210,map01230"
gene_11985,"ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00710,ko00950,ko00960,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00710,map00950,map00960,map01100,map01110,map01120,map01130,map01200,map01210,map01230"
gene_12136,"ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00710,ko00950,ko00960,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00710,map00950,map00960,map01100,map01110,map01120,map01130,map01200,map01210,map01230"
gene_02120,"ko00220,ko00250,ko00430,ko00910,ko01100,map00220,map00250,map00430,map00910,map01100"
gene_01094,"ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727"
gene_01921,"ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727"
gene_07919,"ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727"
gene_10398,"ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727"
gene_03105,"ko00220,ko00250,ko00710,ko01100,ko01120,ko01200,ko01210,ko01230,map00220,map00250,map00710,map01100,map01120,map01200,map01210,map01230"
gene_02896,"ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100"
gene_05707,"ko00220,ko00250,ko01100,ko01110,ko01130,ko01230,ko05418,map00220,map00250,map01100,map01110,map01130,map01230,map05418"
gene_00889,"ko00220,ko00250,ko01100,ko01110,ko01130,ko01230,map00220,map00250,map01100,map01110,map01130,map01230"
gene_02416,"ko00220,ko00330,ko01100,ko01110,ko01130,ko01230,ko05146,map00220,map00330,map01100,map01110,map01130,map01230,map05146"
gene_07951,"ko00220,ko00330,ko01100,ko01110,ko01130,ko01230,ko05146,map00220,map00330,map01100,map01110,map01130,map01230,map05146"
gene_03799,"ko00220,ko00330,ko01100,ko01110,ko04020,ko04145,ko04371,ko04713,ko04730,ko04926,ko04970,ko05010,ko05014,map00220,map00330,map01100,map01110,map04020,map04145,map04371,map04713,map04730,map04926,map04970,map05010,map05014"
gene_11760,"ko00220,ko00791,ko01100,map00220,map00791,map01100"
gene_00172,"ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230"
gene_05709,"ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230"
gene_09649,"ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230"
gene_11228,"ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230"
gene_11265,"ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230"
gene_11910,"ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230"
gene_03453,"ko00220,ko01100,ko01110,ko01130,ko01230,map00220,map01100,map01110,map01130,map01230"
gene_05930,"ko00230,ko00232,ko00983,ko01100,ko01110,ko01120,ko04146,map00230,map00232,map00983,map01100,map01110,map01120,map04146"
gene_06414,"ko00230,ko00232,ko00983,ko01100,ko01110,ko01120,ko04146,map00230,map00232,map00983,map01100,map01110,map01120,map04146"
gene_02521,"ko00230,ko00232,ko01100,ko01120,map00230,map00232,map01100,map01120"
gene_05866,"ko00230,ko00232,ko01100,ko01120,map00230,map00232,map01100,map01120"
gene_03740,"ko00230,ko00240,ko00480,ko00983,ko01100,ko04115,map00230,map00240,map00480,map00983,map01100,map04115"
gene_02889,"ko00230,ko00240,ko00480,ko00983,ko01100,map00230,map00240,map00480,map00983,map01100"
gene_00729,"ko00230,ko00240,ko00627,ko01100,ko01120,ko03030,map00230,map00240,map00627,map01100,map01120,map03030"
gene_09938,"ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110"
gene_11662,"ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110"
gene_04869,"ko00230,ko00240,ko00983,ko01100,ko01110,ko01130,ko04016,map00230,map00240,map00983,map01100,map01110,map01130,map04016"
gene_00487,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05016,ko05169,map00230,map00240,map01100,map03020,map04623,map05016,map05169"
gene_00696,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05016,ko05169,map00230,map00240,map01100,map03020,map04623,map05016,map05169"
gene_00950,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05016,ko05169,map00230,map00240,map01100,map03020,map04623,map05016,map05169"
gene_01374,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05016,ko05169,map00230,map00240,map01100,map03020,map04623,map05016,map05169"
gene_07646,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05016,ko05169,map00230,map00240,map01100,map03020,map04623,map05016,map05169"
gene_00419,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_00815,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_01630,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_02568,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_03912,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_04798,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_05010,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_05011,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_06280,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_09901,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_10015,"ko00230,ko00240,ko01100,ko03020,ko04623,ko05169,map00230,map00240,map01100,map03020,map04623,map05169"
gene_01299,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05168,ko05169,map00230,map00240,map01100,map03020,map05016,map05168,map05169"
gene_00425,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05169,map00230,map00240,map01100,map03020,map05016,map05169"
gene_01850,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05169,map00230,map00240,map01100,map03020,map05016,map05169"
gene_06717,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05169,map00230,map00240,map01100,map03020,map05016,map05169"
gene_09368,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05169,map00230,map00240,map01100,map03020,map05016,map05169"
gene_11533,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05169,map00230,map00240,map01100,map03020,map05016,map05169"
gene_12250,"ko00230,ko00240,ko01100,ko03020,ko05016,ko05169,map00230,map00240,map01100,map03020,map05016,map05169"
gene_00442,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020"
gene_03192,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020"
gene_03510,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020"
gene_05500,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020"
gene_06224,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020"
gene_08499,"ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020"
gene_02760,"ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03430,ko03440,ko05166,map00230,map00240,map01100,map03030,map03410,map03420,map03430,map03440,map05166"
gene_03274,"ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03430,ko03440,ko05166,map00230,map00240,map01100,map03030,map03410,map03420,map03430,map03440,map05166"
gene_03856,"ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03430,ko03440,ko05166,map00230,map00240,map01100,map03030,map03410,map03420,map03430,map03440,map05166"
gene_08310,"ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03430,ko03440,ko05166,map00230,map00240,map01100,map03030,map03410,map03420,map03430,map03440,map05166"
gene_02142,"ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko05166,map00230,map00240,map01100,map03030,map03410,map03420,map05166"
gene_04324,"ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko05166,map00230,map00240,map01100,map03030,map03410,map03420,map05166"
gene_05341,"ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko05166,map00230,map00240,map01100,map03030,map03410,map03420,map05166"
gene_03682,"ko00230,ko00240,ko01100,ko03030,map00230,map00240,map01100,map03030"
gene_05384,"ko00230,ko00240,ko01100,ko03030,map00230,map00240,map01100,map03030"
gene_06767,"ko00230,ko00240,ko01100,ko03030,map00230,map00240,map01100,map03030"
gene_03985,"ko00230,ko00240,ko03020,ko04623,ko05169,map00230,map00240,map03020,map04623,map05169"
gene_09202,"ko00230,ko00240,map00230,map00240"
gene_11638,"ko00230,ko00240,map00230,map00240"
gene_07130,"ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130"
gene_10387,"ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130"
gene_11752,"ko00230,ko00250,ko01100,map00230,map00250,map01100"
gene_06176,"ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130"
gene_03417,"ko00230,ko00564,ko00760,ko01100,map00230,map00564,map00760,map01100"
gene_02782,"ko00230,ko00670,ko01100,ko01110,ko01130,ko01523,map00230,map00670,map01100,map01110,map01130,map01523"
gene_13239,"ko00230,ko00670,ko01100,ko01110,ko01130,ko01523,map00230,map00670,map01100,map01110,map01130,map01523"
gene_06782,"ko00230,ko00670,ko01100,ko01110,ko01130,map00230,map00670,map01100,map01110,map01130"
gene_00728,"ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130"
gene_11306,"ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130"
gene_10881,"ko00230,ko00760,ko01100,map00230,map00760,map01100"
gene_04284,"ko00230,ko00920,ko01100,ko01120,map00230,map00920,map01100,map01120"
gene_04288,"ko00230,ko00920,ko01100,ko01120,map00230,map00920,map01100,map01120"
gene_09048,"ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110"
gene_02115,"ko00230,ko00983,ko01100,map00230,map00983,map01100"
gene_07643,"ko00230,ko00983,ko01100,map00230,map00983,map01100"
gene_07918,"ko00230,ko00983,ko01100,map00230,map00983,map01100"
gene_08575,"ko00230,ko00983,ko01100,map00230,map00983,map01100"
gene_08574,"ko00230,ko01100,ko01110,ko01130,ko03008,map00230,map01100,map01110,map01130,map03008"
gene_00595,"ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130"
gene_00677,"ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130"
gene_02162,"ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130"
gene_08929,"ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130"
gene_09999,"ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130"
gene_01024,"ko00230,ko01100,ko01110,map00230,map01100,map01110"
gene_02279,"ko00230,ko01100,ko01120,map00230,map01100,map01120"
gene_02429,"ko00230,ko01100,ko01120,map00230,map01100,map01120"
gene_03451,"ko00230,ko01100,ko01120,map00230,map01100,map01120"
gene_05359,"ko00230,ko01100,ko05340,map00230,map01100,map05340"
gene_05567,"ko00230,ko01100,ko05340,map00230,map01100,map05340"
gene_11489,"ko00230,ko01100,ko05340,map00230,map01100,map05340"
gene_00466,"ko00230,ko01100,map00230,map01100"
gene_03244,"ko00230,ko01100,map00230,map01100"
gene_07954,"ko00230,ko01100,map00230,map01100"
gene_08486,"ko00230,ko01100,map00230,map01100"
gene_09154,"ko00230,ko01100,map00230,map01100"
gene_09708,"ko00230,ko01100,map00230,map01100"
gene_09846,"ko00230,ko01100,map00230,map01100"
gene_08420,"ko00230,ko02010,ko04742,map00230,map02010,map04742"
gene_03213,"ko00230,ko02025,ko04113,ko04213,map00230,map02025,map04113,map04213"
gene_04252,"ko00230,ko04213,ko04742,map00230,map04213,map04742"
gene_00070,"ko00230,ko04742,map00230,map04742"
gene_06524,"ko00230,ko04742,map00230,map04742"
gene_07718,"ko00230,ko04742,map00230,map04742"
gene_07979,"ko00230,ko04742,map00230,map04742"
gene_09216,"ko00230,ko04742,map00230,map04742"
gene_07155,"ko00230,ko05222,ko05223,map00230,map05222,map05223"
gene_00704,"ko00230,map00230"
gene_01511,"ko00230,map00230"
gene_04877,"ko00230,map00230"
gene_09664,"ko00230,map00230"
gene_09817,"ko00230,map00230"
gene_11921,"ko00230,map00230"
gene_12399,"ko00230,map00230"
gene_05172,"ko00240,ko00250,ko01100,map00240,map00250,map01100"
gene_05469,"ko00240,ko00250,ko01100,map00240,map00250,map01100"
gene_08447,"ko00240,ko00250,ko01100,map00240,map00250,map01100"
gene_07661,"ko00240,ko00260,ko01100,map00240,map00260,map01100"
gene_00686,"ko00240,ko00330,ko01100,map00240,map00330,map01100"
gene_02147,"ko00240,ko00340,ko01100,ko01110,ko01230,map00240,map00340,map01100,map01110,map01230"
gene_00972,"ko00240,ko00410,ko00770,ko00983,ko01100,map00240,map00410,map00770,map00983,map01100"
gene_05593,"ko00240,ko00410,ko00770,ko00983,ko01100,map00240,map00410,map00770,map00983,map01100"
gene_09521,"ko00240,ko00410,ko00770,ko00983,ko01100,map00240,map00410,map00770,map00983,map01100"
gene_08011,"ko00240,ko00670,ko01100,ko01523,map00240,map00670,map01100,map01523"
gene_01589,"ko00240,ko00760,map00240,map00760"
gene_00751,"ko00240,ko00983,ko01100,map00240,map00983,map01100"
gene_04913,"ko00240,ko00983,ko01100,map00240,map00983,map01100"
gene_06229,"ko00240,ko00983,ko01100,map00240,map00983,map01100"
gene_08920,"ko00240,ko00983,ko01100,map00240,map00983,map01100"
gene_09354,"ko00240,ko00983,ko01100,map00240,map00983,map01100"
gene_10531,"ko00240,ko00983,ko01100,map00240,map00983,map01100"
gene_02148,"ko00240,ko01100,ko04136,ko04138,ko04140,ko04216,map00240,map01100,map04136,map04138,map04140,map04216"
gene_00004,"ko00240,ko01100,map00240,map01100"
gene_00005,"ko00240,ko01100,map00240,map01100"
gene_02146,"ko00240,ko01100,map00240,map01100"
gene_03909,"ko00240,ko01100,map00240,map01100"
gene_04873,"ko00240,ko01100,map00240,map01100"
gene_05943,"ko00240,ko01100,map00240,map01100"
gene_07227,"ko00240,ko01100,map00240,map01100"
gene_08344,"ko00240,ko01100,map00240,map01100"
gene_08583,"ko00240,ko01100,map00240,map01100"
gene_10082,"ko00240,ko01100,map00240,map01100"
gene_02118,"ko00240,map00240"
gene_07667,"ko00250,ko00260,ko00311,ko00330,ko00472,ko01100,ko01130,ko04146,map00250,map00260,map00311,map00330,map00472,map01100,map01130,map04146"
gene_09774,"ko00250,ko00260,ko00630,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko04146,map00250,map00260,map00630,map00680,map01100,map01110,map01120,map01130,map01200,map04146"
gene_08456,"ko00250,ko00280,ko00410,ko00640,ko00650,ko01100,ko01120,ko04727,map00250,map00280,map00410,map00640,map00650,map01100,map01120,map04727"
gene_02727,"ko00250,ko00310,ko00350,ko00650,ko00760,ko01100,ko01120,map00250,map00310,map00350,map00650,map00760,map01100,map01120"
gene_05693,"ko00250,ko00310,ko00350,ko00650,ko00760,ko01100,ko01120,map00250,map00310,map00350,map00650,map00760,map01100,map01120"
gene_10205,"ko00250,ko00310,ko00350,ko00650,ko00760,ko01100,ko01120,map00250,map00310,map00350,map00650,map00760,map01100,map01120"
gene_06752,"ko00250,ko00330,ko01100,map00250,map00330,map01100"
gene_07253,"ko00250,ko00330,ko01100,map00250,map00330,map01100"
gene_11023,"ko00250,ko00330,ko01100,map00250,map00330,map01100"
gene_12131,"ko00250,ko00330,ko01100,map00250,map00330,map01100"
gene_02449,"ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940"
gene_04074,"ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940"
gene_10727,"ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940"
gene_03158,"ko00250,ko00460,ko01100,ko01110,map00250,map00460,map01100,map01110"
gene_11047,"ko00250,ko00460,ko01100,ko01110,map00250,map00460,map01100,map01110"
gene_08829,"ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931"
gene_09685,"ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931"
gene_13020,"ko00250,ko00650,ko01100,ko01120,map00250,map00650,map01100,map01120"
gene_11320,"ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230"
gene_00165,"ko00250,ko01100,ko01110,map00250,map01100,map01110"
gene_02859,"ko00250,ko01100,ko01110,map00250,map01100,map01110"
gene_09144,"ko00250,map00250"
gene_00015,"ko00254,map00254"
gene_00272,"ko00254,map00254"
gene_03125,"ko00254,map00254"
gene_03872,"ko00254,map00254"
gene_04445,"ko00254,map00254"
gene_06304,"ko00254,map00254"
gene_06410,"ko00254,map00254"
gene_06641,"ko00254,map00254"
gene_07328,"ko00254,map00254"
gene_07451,"ko00254,map00254"
gene_07506,"ko00254,map00254"
gene_07771,"ko00254,map00254"
gene_08787,"ko00254,map00254"
gene_06210,"ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230"
gene_08572,"ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230"
gene_02766,"ko00260,ko00270,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map00290,map01100,map01110,map01130,map01200,map01230"
gene_02399,"ko00260,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00270,map00300,map01100,map01110,map01120,map01130,map01230"
gene_09902,"ko00260,ko00270,ko00450,ko01100,ko01130,ko01230,map00260,map00270,map00450,map01100,map01130,map01230"
gene_10463,"ko00260,ko00270,ko01100,ko01130,ko01230,map00260,map00270,map01100,map01130,map01230"
gene_02730,"ko00260,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00290,map01100,map01110,map01130,map01200,map01230"
gene_05024,"ko00260,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00290,map01100,map01110,map01130,map01200,map01230"
gene_02230,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_03823,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_04435,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_05262,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_07949,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_08191,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_08613,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_09539,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_10410,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_11399,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_12132,"ko00260,ko00310,ko01100,ko04146,map00260,map00310,map01100,map04146"
gene_03608,"ko00260,ko00311,ko00330,ko00472,ko01100,ko01130,ko03008,ko04146,map00260,map00311,map00330,map00472,map01100,map01130,map03008,map04146"
gene_03446,"ko00260,ko00311,ko00330,ko00472,ko01100,ko01130,ko04146,map00260,map00311,map00330,map00472,map01100,map01130,map04146"
gene_07604,"ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034"
gene_09499,"ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034"
gene_09568,"ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034"
gene_11675,"ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034"
gene_12062,"ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034"
gene_01806,"ko00260,ko00350,ko00360,ko00410,ko00950,ko00960,ko01100,ko01110,map00260,map00350,map00360,map00410,map00950,map00960,map01100,map01110"
gene_07848,"ko00260,ko00350,ko00360,ko00410,ko00950,ko00960,ko01100,ko01110,map00260,map00350,map00360,map00410,map00950,map00960,map01100,map01110"
gene_08658,"ko00260,ko00350,ko00360,ko00410,ko00950,ko00960,ko01100,ko01110,map00260,map00350,map00360,map00410,map00950,map00960,map01100,map01110"
gene_09332,"ko00260,ko00350,ko00360,ko00410,ko00950,ko00960,ko01100,ko01110,map00260,map00350,map00360,map00410,map00950,map00960,map01100,map01110"
gene_10192,"ko00260,ko00350,ko00360,ko00410,ko00950,ko00960,ko01100,ko01110,map00260,map00350,map00360,map00410,map00950,map00960,map01100,map01110"
gene_12032,"ko00260,ko00350,ko00360,ko00410,ko00950,ko00960,ko01100,ko01110,map00260,map00350,map00360,map00410,map00950,map00960,map01100,map01110"
gene_01613,"ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230"
gene_05389,"ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230"
gene_06740,"ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230"
gene_05351,"ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523"
gene_10479,"ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523"
gene_10481,"ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523"
gene_00251,"ko00260,ko00561,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00561,map00630,map01100,map01110,map01130,map01200"
gene_07967,"ko00260,ko00561,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00561,map00630,map01100,map01110,map01130,map01200"
gene_01148,"ko00260,ko00564,ko01100,ko01110,map00260,map00564,map01100,map01110"
gene_04282,"ko00260,ko00630,ko00670,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map00670,map01100,map01110,map01130,map01200"
gene_03220,"ko00260,ko00630,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,map00260,map00630,map00680,map01100,map01110,map01120,map01130,map01200"
gene_05527,"ko00260,ko00630,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,map00260,map00630,map00680,map01100,map01110,map01120,map01130,map01200"
gene_04161,"ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200"
gene_07953,"ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200"
gene_06623,"ko00260,ko00680,ko00750,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map00750,map01100,map01120,map01130,map01200,map01230"
gene_00346,"ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230"
gene_06178,"ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230"
gene_08580,"ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230"
gene_05387,"ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230"
gene_08500,"ko00260,ko00860,ko01100,ko01110,map00260,map00860,map01100,map01110"
gene_01975,"ko00260,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map01100,map01110,map01120,map01130,map01230"
gene_04688,"ko00260,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map01100,map01110,map01120,map01130,map01230"
gene_05774,"ko00260,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map01100,map01110,map01120,map01130,map01230"
